Uniprot ID,Gene,Species,TCGA-CancerName,Cancer Type,Impact,Category,Evidence
Q00610,CLTC,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P04075,ALDOA,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P60174,TPI1,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P23284,PPIB,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P13639,EEF2,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q76M96,CCDC80,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P58215,LOXL3,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P00338,LDHA,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P14625,HSP90B1,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
O95084,PRSS23,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q16658,FSCN1,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9ULV4,CORO1C,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P08572,COL4A2,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P06733,ENO1,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P60903,S100A10,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P21980,TGM2,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
O60568,PLOD3,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P13987,CD59,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
P21589,NT5E,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
Q9Y6C2,EMILIN1,Homo sapiens (Human),BRCA,Breast cancer,increase,Secretion,"Overall, 3513 proteins were robustly quantified in the cell proteome (in at least two of three biological replicates in both cCAFs and pCAFs), 681 proteins in the soluble secretome, and 165 pro teins in the EV fraction."
